provider_id,npi,specialty,state
PRV007237,1291895356,Radiology,NH
PRV007238,1081783594,Emergency Medicine,ND
PRV007239,1365817595,OBGYN,MS
PRV007240,1370189919,Orthopedics,LA
PRV007241,1422048216,Psychiatry,KS
PRV007242,1693376722,Pediatrics,NY
PRV007243,1889643478,Psychiatry,NY
PRV007244,1848106927,Pediatrics,OH
PRV007245,1131376986,Orthopedics,MS
PRV007246,1541095905,Orthopedics,IN
PRV007247,1724335639,Radiology,ME
PRV007248,1164157651,OBGYN,AL
PRV007249,1557465574,Cardiology,NM
PRV007250,1960708046,Emergency Medicine,MA
PRV007251,1692854141,Family Medicine,CO
PRV007252,1508602775,Pediatrics,MT
PRV007253,1234321375,Dermatology,AK
PRV007254,1746832522,Pediatrics,NH
PRV007255,1783485734,Orthopedics,WI
PRV007256,1097599196,Internal Medicine,KS
PRV007257,1472038413,Cardiology,OR
PRV007258,1356589709,Psychiatry,MT
PRV007259,1428909999,Pediatrics,MA
PRV007260,1243348426,Pediatrics,WI
PRV007261,1786305103,Cardiology,MD
PRV007262,1762986972,Psychiatry,OR
PRV007263,1399679387,Psychiatry,MT
PRV007264,1872056891,Dermatology,NE
PRV007265,1787534758,Radiology,DE
PRV007266,1727317147,Radiology,CO
PRV007267,1397276624,Family Medicine,IL
PRV007268,1853380502,Internal Medicine,TX
PRV007269,1972900401,Emergency Medicine,VT
PRV007270,1181441629,Internal Medicine,PA
PRV007271,1527726509,Pediatrics,KY
PRV007272,1808005991,Emergency Medicine,MS
PRV007273,1496886786,Internal Medicine,WV
PRV007274,1015680499,Radiology,UT
PRV007275,1601735133,Internal Medicine,MN
PRV007276,1061095729,OBGYN,SC
PRV007277,1149503281,Internal Medicine,NH
PRV007278,1552609456,Psychiatry,AK
PRV007279,1474822855,Family Medicine,TN
PRV007280,1912322731,Psychiatry,VA
PRV007281,1884754535,Internal Medicine,MS
PRV007282,1056846244,Cardiology,VA
PRV007283,1687842782,Cardiology,MD
PRV007284,1522578232,Cardiology,NC
PRV007285,1097187174,Family Medicine,OK
PRV007286,1162823807,OBGYN,SD
PRV007287,1889877018,Family Medicine,NY
PRV007288,1722875241,Internal Medicine,AK
PRV007289,1148512083,Radiology,RI
PRV007290,1181638140,Radiology,WA
PRV007291,1442639422,Psychiatry,OR
PRV007292,1152293233,Psychiatry,MN
PRV007293,1027754171,Orthopedics,OR
PRV007294,1728011584,OBGYN,WY
PRV007295,1155875457,Family Medicine,WY
PRV007296,1935765446,Family Medicine,IA
PRV007297,1563826813,Cardiology,MA
PRV007298,1255168325,Internal Medicine,UT
PRV007299,1256520439,Pediatrics,AZ
PRV007300,1318860980,Dermatology,TN
PRV007301,1104659908,Orthopedics,WV
PRV007302,1997855424,Pediatrics,LA
PRV007303,1246388314,Psychiatry,IN
PRV007304,1795227330,Radiology,KS
PRV007305,1436694451,Cardiology,NJ
PRV007306,1468534475,Psychiatry,GA
PRV007307,1484952020,Family Medicine,WV
PRV007308,1429019336,Family Medicine,KY
PRV007309,1796261028,Pediatrics,TN
PRV007310,1374369764,Radiology,CA
PRV007311,1178240413,Family Medicine,LA
PRV007312,1979048825,Dermatology,CO
PRV007313,1492154020,Radiology,PA
PRV007314,1472043601,Family Medicine,ID
PRV007315,1236978973,Psychiatry,MD
PRV007316,1999990834,Cardiology,MI
PRV007317,1322059121,Family Medicine,HI
PRV007318,1941947650,Orthopedics,NJ
PRV007319,1168058663,Orthopedics,PA
PRV007320,1874998214,Dermatology,GA
PRV007321,1928397393,OBGYN,FL
PRV007322,1079141683,OBGYN,AL
PRV007323,1105415369,Psychiatry,KY
PRV007324,1166638059,OBGYN,SC
PRV007325,1866598929,Dermatology,OH
PRV007326,1185546454,Radiology,IN
PRV007327,1597220187,Internal Medicine,WA
PRV007328,1398933037,Pediatrics,FL
PRV007329,1861947644,OBGYN,OK
PRV007330,1172074111,Family Medicine,LA
PRV007331,1694719293,Psychiatry,NJ
PRV007332,1517798794,Radiology,IL
PRV007333,1537099695,Family Medicine,DE
PRV007334,1242989142,Radiology,WY
PRV007335,1896020198,OBGYN,KY
PRV007336,1800082795,Radiology,MO
PRV007337,1716295912,OBGYN,WI
PRV007338,1758885999,Cardiology,DE
PRV007339,1063843486,Radiology,SC
PRV007340,1143311570,Pediatrics,NH
PRV007341,1411386337,Cardiology,CO
PRV007342,1619196240,Psychiatry,CO
PRV007343,1115837820,Psychiatry,AR
PRV007344,1579645393,Dermatology,NY
PRV007345,1124032012,Orthopedics,NE
PRV007346,1947089400,Internal Medicine,MT
PRV007347,1015796966,Psychiatry,NJ
PRV007348,1782537087,Orthopedics,WA
PRV007349,1042475425,Emergency Medicine,DE
PRV007350,1079477929,Cardiology,PA
PRV007351,1409405383,Family Medicine,NH
PRV007352,1549935923,Orthopedics,NC
PRV007353,1708950549,Internal Medicine,OH
PRV007354,1339482084,Psychiatry,ME
PRV007355,1607666945,Dermatology,VT
PRV007356,1839377837,OBGYN,WV
PRV007357,1192214665,Internal Medicine,KY
PRV007358,1875064383,Internal Medicine,GA
PRV007359,1513406486,Cardiology,RI
PRV007360,1161774263,Emergency Medicine,VT
PRV007361,1869741315,Dermatology,DE
PRV007362,1293481224,OBGYN,IN
PRV007363,1944793029,Family Medicine,MI
PRV007364,1879672379,Family Medicine,VT
PRV007365,1287852936,Cardiology,MN
PRV007366,1812347262,Radiology,MT
PRV007367,1999174241,Dermatology,KS
PRV007368,1655207598,Cardiology,TN
PRV007369,1091855279,Psychiatry,NJ
PRV007370,1529509896,Family Medicine,IN
PRV007371,1073815929,Pediatrics,NJ
PRV007372,1151990681,Dermatology,CO
PRV007373,1054692628,Radiology,NM
PRV007374,1641196875,Emergency Medicine,CT
PRV007375,1814997704,Dermatology,OK
PRV007376,1530286047,Internal Medicine,GA
PRV007377,1987931789,Emergency Medicine,NY
PRV007378,1977675681,Family Medicine,CO
PRV007379,1037098927,Family Medicine,NH
PRV007380,1612236029,Internal Medicine,MD
PRV007381,1399225764,Radiology,MS
PRV007382,1476318852,Radiology,NV
PRV007383,1295069558,Emergency Medicine,WY
PRV007384,1969610736,Orthopedics,OK
PRV007385,1108164916,Internal Medicine,MO
PRV007386,1623189260,Emergency Medicine,UT
PRV007387,1481406086,Radiology,NE
PRV007388,1167918359,Internal Medicine,AZ
PRV007389,1113014901,Internal Medicine,PA
PRV007390,1459902946,Pediatrics,AK
PRV007391,1732499526,Radiology,MO
PRV007392,1014068240,Psychiatry,OH
PRV007393,1925139107,Dermatology,CT
PRV007394,1872099940,Pediatrics,TX
PRV007395,1886918917,OBGYN,NV
PRV007396,1771982710,Cardiology,SC
PRV007397,1425456384,Cardiology,AZ
PRV007398,1358795200,Cardiology,ID
PRV007399,1132767422,Emergency Medicine,AL
PRV007400,1416690718,OBGYN,RI
PRV007401,1316222670,Radiology,MA
PRV007402,1760133166,Psychiatry,CO
PRV007403,1520727806,Dermatology,IL
PRV007404,1120601088,Radiology,KS
PRV007405,1049679818,Radiology,FL
PRV007406,1996993645,Dermatology,MD
PRV007407,1728845672,Orthopedics,GA
PRV007408,1889501522,Psychiatry,GA
PRV007409,1798953911,Pediatrics,AK
PRV007410,1075200065,Cardiology,MN
PRV007411,1673760603,Orthopedics,ND
PRV007412,1895636469,Cardiology,MI
PRV007413,1906569912,Internal Medicine,FL
PRV007414,1795311320,Emergency Medicine,MD
PRV007415,1219368102,Radiology,VA
PRV007416,1320799807,Cardiology,TN
PRV007417,1300761220,OBGYN,UT
PRV007418,1651220769,Internal Medicine,FL
PRV007419,1314511350,Dermatology,OK
PRV007420,1379213647,Orthopedics,AZ
PRV007421,1148105680,Family Medicine,OR
PRV007422,1719238575,Pediatrics,MT
PRV007423,1326170858,Cardiology,RI
PRV007424,1501606077,Radiology,AL
PRV007425,1087259418,Internal Medicine,AL
PRV007426,1326092368,Radiology,WV
PRV007427,1928166687,Cardiology,NM
PRV007428,1850190827,Pediatrics,WA
PRV007429,1026174779,Pediatrics,AL
PRV007430,1519466834,Psychiatry,ME
PRV007431,1799855792,Emergency Medicine,SC
PRV007432,1983916156,Internal Medicine,KY
PRV007433,1844872329,Psychiatry,NY
PRV007434,1490612166,Orthopedics,IA
PRV007435,1953471486,Pediatrics,RI
PRV007436,1824262406,Internal Medicine,VA
PRV007437,1919753596,Radiology,ME
PRV007438,1162267717,Family Medicine,AK
PRV007439,1789553931,Psychiatry,AZ
PRV007440,1277705866,Psychiatry,AR
PRV007441,1488741905,Radiology,WA
PRV007442,1461285474,Dermatology,AK
PRV007443,1272157622,Pediatrics,MS
PRV007444,1293830659,Dermatology,AR
PRV007445,1402476017,Radiology,NV
PRV007446,1007808249,Radiology,MT
PRV007447,1301773706,Family Medicine,AZ
PRV007448,1168528696,Internal Medicine,WA
PRV007449,1964197863,OBGYN,MT
PRV007450,1823283947,Cardiology,IA
PRV007451,1227066740,Radiology,MA
PRV007452,1764505346,Emergency Medicine,MO
PRV007453,1416072222,Pediatrics,MN
PRV007454,1933630903,Cardiology,FL
PRV007455,1172695326,Radiology,MN
PRV007456,1977281325,Family Medicine,NC
PRV007457,1239054987,Family Medicine,MD
PRV007458,1271708924,Internal Medicine,MT
PRV007459,1901316269,Dermatology,TN
PRV007460,1185863887,OBGYN,MA
PRV007461,1625020627,Cardiology,MI
PRV007462,1232890972,Emergency Medicine,TN
PRV007463,1146162922,Emergency Medicine,NC
PRV007464,1691823568,Internal Medicine,AZ
PRV007465,1867349056,Orthopedics,MS
PRV007466,1642547462,Internal Medicine,VT
PRV007467,1435283990,Pediatrics,NV
PRV007468,1837880673,OBGYN,WV
PRV007469,1777624489,Dermatology,MN
PRV007470,1037879212,OBGYN,ND
PRV007471,1922915701,Emergency Medicine,UT
PRV007472,1905971942,Family Medicine,NC
PRV007473,1190494615,Psychiatry,NV
PRV007474,1346437336,Psychiatry,FL
PRV007475,1224687085,Pediatrics,WI
PRV007476,1856999220,Psychiatry,NM
PRV007477,1400032143,Family Medicine,FL
PRV007478,1633375670,Internal Medicine,AL
PRV007479,1422219881,Psychiatry,NM
PRV007480,1284440087,Orthopedics,NC
PRV007481,1948910263,Cardiology,OR
PRV007482,1416998711,Dermatology,NM
PRV007483,1911958550,Orthopedics,CO
PRV007484,1367600312,Psychiatry,NC
PRV007485,1585813391,Orthopedics,GA
PRV007486,1332909008,Family Medicine,OH
PRV007487,1155962041,Internal Medicine,OK
PRV007488,1092084564,Orthopedics,DE
PRV007489,1347089193,Internal Medicine,MO
PRV007490,1125297246,Psychiatry,LA
PRV007491,1533902823,Cardiology,WA
PRV007492,1927667619,Pediatrics,NY
PRV007493,1556166982,Internal Medicine,AZ
PRV007494,1753020149,Family Medicine,NC
PRV007495,1266763969,Psychiatry,IN
PRV007496,1995294468,Psychiatry,WA
PRV007497,1658890799,Pediatrics,AR
PRV007498,1092576744,Pediatrics,TN
PRV007499,1510404798,Dermatology,NC
PRV007500,1819012103,Family Medicine,GA
PRV007501,1226469204,Cardiology,WV
PRV007502,1263401944,Internal Medicine,MN
PRV007503,1489183690,Emergency Medicine,WV
PRV007504,1665635942,Cardiology,MN
PRV007505,1792961089,Internal Medicine,CO
PRV007506,1244982581,Cardiology,IL
PRV007507,1405399437,Family Medicine,VT
PRV007508,1773064614,Radiology,AL
PRV007509,1522428229,Dermatology,VT
PRV007510,1686110446,Internal Medicine,IL
PRV007511,1074407937,Orthopedics,CO
PRV007512,1270659888,Orthopedics,NJ
PRV007513,1465084206,Orthopedics,FL
PRV007514,1356909477,Radiology,WI
PRV007515,1241021117,Orthopedics,NE
PRV007516,1796081336,Pediatrics,TN
PRV007517,1803863952,Emergency Medicine,WA
PRV007518,1974387982,Psychiatry,IA
PRV007519,1880057749,Radiology,ND
PRV007520,1486765976,Emergency Medicine,AL
PRV007521,1218907246,Internal Medicine,ME
PRV007522,1085721849,Family Medicine,IN
PRV007523,1033660537,Family Medicine,WI
PRV007524,1527558727,Radiology,NE
PRV007525,1165894758,Family Medicine,AZ
PRV007526,1017689531,Dermatology,ID
PRV007527,1152021653,Dermatology,IA
PRV007528,1254328175,Cardiology,FL
PRV007529,1738809817,Family Medicine,IL
PRV007530,1010585455,Psychiatry,MI
PRV007531,1685136801,Internal Medicine,FL
PRV007532,1302512318,Dermatology,KY
PRV007533,1093664071,Pediatrics,NJ
PRV007534,1361881328,Cardiology,KS
PRV007535,1427977720,Emergency Medicine,SD
PRV007536,1296112986,Pediatrics,MT
PRV007537,1633061157,Psychiatry,PA
PRV007538,1537196160,Cardiology,MI
PRV007539,1000860321,OBGYN,IL
PRV007540,1501613636,Orthopedics,SD
PRV007541,1682575026,Dermatology,ND
PRV007542,1665704840,OBGYN,OR
PRV007543,1858704656,Emergency Medicine,ND
PRV007544,1020980224,Psychiatry,IA
PRV007545,1318572166,Dermatology,KY
PRV007546,1927827912,Family Medicine,CT
PRV007547,1023683659,Family Medicine,LA
PRV007548,1195009570,Pediatrics,AL
PRV007549,1152493417,Internal Medicine,MI
PRV007550,1551340077,Emergency Medicine,WY
PRV007551,1258864943,Radiology,MI
PRV007552,1900434379,Cardiology,KY
PRV007553,1225810558,Emergency Medicine,OR
PRV007554,1171938479,Psychiatry,MS
PRV007555,1385564025,Orthopedics,SC
PRV007556,1470695377,Radiology,MA
PRV007557,1151664972,Pediatrics,TX
PRV007558,1238100723,Cardiology,CT
PRV007559,1721429281,Dermatology,KY
PRV007560,1817822116,Orthopedics,OR
PRV007561,1492320573,Internal Medicine,DE
PRV007562,1816395604,Radiology,UT
PRV007563,1075946206,Internal Medicine,WA
PRV007564,1801248101,Cardiology,ID
PRV007565,1218968682,Psychiatry,KS
PRV007566,1702105600,Internal Medicine,KY
PRV007567,1842853826,Orthopedics,MA
PRV007568,1941566163,Orthopedics,PA
PRV007569,1870780205,OBGYN,IL
PRV007570,1673163509,OBGYN,OK
PRV007571,1347108888,Orthopedics,WV
PRV007572,1317878126,Pediatrics,NC
PRV007573,1205467395,Family Medicine,CO
PRV007574,1386091976,Dermatology,NH
PRV007575,1623626608,Cardiology,AK
PRV007576,1816077843,Psychiatry,WA
PRV007577,1012323486,Emergency Medicine,SD
PRV007578,1604544726,Radiology,RI
PRV007579,1018157524,Orthopedics,TN
PRV007580,1493436225,Internal Medicine,IL
PRV007581,1786999179,Psychiatry,AL
PRV007582,1506090860,Radiology,NV
PRV007583,1267989101,OBGYN,MD
PRV007584,1106344023,Pediatrics,VA
PRV007585,1209644131,Radiology,DE
PRV007586,1701806075,Internal Medicine,DE
PRV007587,1878333350,Orthopedics,ND
PRV007588,1658341182,Dermatology,OR
PRV007589,1223969791,OBGYN,AK
PRV007590,1886161012,Radiology,WI
PRV007591,1078918948,Psychiatry,WY
PRV007592,1050265156,Internal Medicine,WI
PRV007593,1394325380,Emergency Medicine,FL
PRV007594,1359854531,Radiology,MD
PRV007595,1644239911,OBGYN,WI
PRV007596,1925846855,Dermatology,ND
PRV007597,1513163112,Cardiology,WV
PRV007598,1974689085,OBGYN,NV
PRV007599,1383053071,Cardiology,KY
PRV007600,1161186558,Internal Medicine,ID
PRV007601,1073707947,Dermatology,AR
PRV007602,1392637579,OBGYN,PA
PRV007603,1377775125,Orthopedics,MS
PRV007604,1464813921,Cardiology,MN
PRV007605,1523080211,Dermatology,MS
PRV007606,1801904172,Pediatrics,IN
PRV007607,1948999028,Family Medicine,MO
PRV007608,1941000915,Family Medicine,ID
PRV007609,1063747032,Emergency Medicine,DE
PRV007610,1057367307,Family Medicine,WI
PRV007611,1045114249,Internal Medicine,AL
PRV007612,1779475260,Pediatrics,ME
PRV007613,1220868848,Pediatrics,MN
PRV007614,1576476491,Internal Medicine,KS
PRV007615,1655296481,Radiology,ID
PRV007616,1996492876,Orthopedics,CT
PRV007617,1504162298,Dermatology,WV
PRV007618,1448979618,Orthopedics,KS
PRV007619,1098374144,Family Medicine,SD
PRV007620,1493623589,Internal Medicine,TX
PRV007621,1311682250,Radiology,NV
PRV007622,1210458363,OBGYN,VA
PRV007623,1587568792,Internal Medicine,OR
PRV007624,1008532074,Pediatrics,MN
PRV007625,1310174593,Cardiology,WY
PRV007626,1779533290,OBGYN,IL
PRV007627,1054215195,Radiology,IA
PRV007628,1764145921,Internal Medicine,NH
PRV007629,1263551894,Psychiatry,WA
PRV007630,1178972103,Pediatrics,IN
PRV007631,1040676004,Radiology,MO
PRV007632,1070899389,Dermatology,NH
PRV007633,1605548832,Pediatrics,MA
PRV007634,1989139725,Internal Medicine,CO
PRV007635,1526856802,Family Medicine,WI
PRV007636,1798384933,Orthopedics,NY
PRV007637,1837314995,Cardiology,OH
PRV007638,1453003534,OBGYN,CA
PRV007639,1520757202,Cardiology,NM
PRV007640,1816071968,Psychiatry,VA
PRV007641,1068982709,Cardiology,ME
PRV007642,1197831279,Emergency Medicine,FL
PRV007643,1833487857,Family Medicine,TX
PRV007644,1266825645,Internal Medicine,OR
PRV007645,1244831549,Cardiology,VT
PRV007646,1078720747,Orthopedics,MN
PRV007647,1892622156,OBGYN,DE
PRV007648,1574150144,OBGYN,TN
PRV007649,1673207885,Family Medicine,WI
PRV007650,1862195277,Internal Medicine,NH
PRV007651,1408263937,Cardiology,NM
PRV007652,1119777658,Dermatology,RI
PRV007653,1843028051,Cardiology,KY
PRV007654,1055682125,Emergency Medicine,OR
PRV007655,1686434870,Internal Medicine,MA
PRV007656,1790307518,Psychiatry,NV
PRV007657,1692768147,Dermatology,IL
PRV007658,1396498002,Emergency Medicine,MO
PRV007659,1172369422,Pediatrics,UT
PRV007660,1248064502,Pediatrics,NE
PRV007661,1330498058,Pediatrics,MO
PRV007662,1213414779,Pediatrics,MA
PRV007663,1155161957,Pediatrics,KS
PRV007664,1984928477,Pediatrics,AR
PRV007665,1439162506,Psychiatry,AR
PRV007666,1430173996,OBGYN,ND
PRV007667,1865647293,Family Medicine,AR
PRV007668,1564096658,Emergency Medicine,AZ
PRV007669,1904596992,Psychiatry,AK
PRV007670,1866282349,Orthopedics,TX
PRV007671,1016433770,Internal Medicine,OK
PRV007672,1935110879,Radiology,TN
PRV007673,1149928620,Family Medicine,HI
PRV007674,1726977593,OBGYN,MA
PRV007675,1081566401,OBGYN,MN
PRV007676,1884572753,Cardiology,FL
PRV007677,1814058284,OBGYN,DE
PRV007678,1096351748,OBGYN,OH
PRV007679,1481623719,Pediatrics,NC
PRV007680,1663995438,Psychiatry,HI
PRV007681,1508636900,Radiology,UT
PRV007682,1487018625,Pediatrics,MT
PRV007683,1290883436,Psychiatry,MA
PRV007684,1050348920,OBGYN,WA
PRV007685,1573547315,Orthopedics,MT
PRV007686,1623527739,Emergency Medicine,MS
PRV007687,1237970727,Orthopedics,NJ
PRV007688,1689650986,Internal Medicine,LA
PRV007689,1322683712,Internal Medicine,CO
PRV007690,1739223340,OBGYN,OR
PRV007691,1971785025,Emergency Medicine,ND
PRV007692,1394208315,Psychiatry,KS
PRV007693,1032820644,Family Medicine,MO
PRV007694,1189383642,Orthopedics,KS
PRV007695,1562814179,Cardiology,TN
PRV007696,1277501376,Orthopedics,NY
PRV007697,1953579896,Psychiatry,TX
PRV007698,1427657907,Orthopedics,VT
PRV007699,1231745983,Cardiology,WY
PRV007700,1929071191,OBGYN,DE
PRV007701,1941558034,Cardiology,CO
PRV007702,1927795279,Radiology,WV
PRV007703,1526758994,Radiology,MA
PRV007704,1383751898,Family Medicine,NE
PRV007705,1572660829,Radiology,LA
PRV007706,1051475612,Psychiatry,NH
PRV007707,1527910806,Dermatology,NH
PRV007708,1498985769,Cardiology,NM
PRV007709,1132794920,Cardiology,IA
PRV007710,1137298449,Dermatology,TX
PRV007711,1174836010,Cardiology,KY
PRV007712,1965172541,Psychiatry,DE
PRV007713,1084076546,Psychiatry,OK
PRV007714,1169860408,Radiology,HI
PRV007715,1869321102,Orthopedics,AK
PRV007716,1541677418,Internal Medicine,KS
PRV007717,1427904079,Emergency Medicine,SC
PRV007718,1321492945,Radiology,VA
PRV007719,1493817974,Emergency Medicine,NJ
PRV007720,1224871094,Psychiatry,UT
PRV007721,1387572823,Cardiology,AR
PRV007722,1887036550,Psychiatry,TN
PRV007723,1898731622,Pediatrics,NM
PRV007724,1913814564,Family Medicine,WY
PRV007725,1948712503,Emergency Medicine,DE
PRV007726,1284382030,Internal Medicine,WA
PRV007727,1481860339,Internal Medicine,ND
PRV007728,1936574207,Internal Medicine,KS
PRV007729,1147525509,Cardiology,RI
PRV007730,1924633947,Family Medicine,MS
PRV007731,1642607657,Family Medicine,NJ
PRV007732,1896192897,Family Medicine,SD
PRV007733,1023124982,Pediatrics,LA
PRV007734,1722281944,Pediatrics,UT
PRV007735,1294068876,Emergency Medicine,RI
PRV007736,1536970032,Psychiatry,MA
PRV007737,1476106892,OBGYN,TN
PRV007738,1346854520,Family Medicine,VT
PRV007739,1431926378,Orthopedics,CT
PRV007740,1726683612,Emergency Medicine,OK
PRV007741,1410119550,Pediatrics,NY
PRV007742,1375844836,Orthopedics,HI
PRV007743,1751592647,Orthopedics,IL
PRV007744,1943585689,Internal Medicine,PA
PRV007745,1086885857,Radiology,MA
PRV007746,1763191076,Cardiology,ND
PRV007747,1516686731,Dermatology,MT
PRV007748,1605076012,OBGYN,IA
PRV007749,1646123912,Pediatrics,KY
PRV007750,1042595477,Radiology,ME
PRV007751,1938118596,Cardiology,HI
PRV007752,1121786176,Pediatrics,AZ
PRV007753,1174447016,OBGYN,ME
PRV007754,1259488407,Orthopedics,IL
PRV007755,1572659973,Family Medicine,ID
PRV007756,1909967134,Psychiatry,HI
PRV007757,1283804097,Cardiology,WA
PRV007758,1992574068,Pediatrics,MI
PRV007759,1329839999,Radiology,MT
PRV007760,1159496567,Psychiatry,PA
PRV007761,1628979129,Dermatology,NY
PRV007762,1591956515,Orthopedics,DE
PRV007763,1898770687,Radiology,NC
PRV007764,1851499163,Pediatrics,WA
PRV007765,1186406969,Cardiology,MN
PRV007766,1873788646,OBGYN,WA
PRV007767,1437081243,Family Medicine,LA
PRV007768,1554750294,OBGYN,ME
PRV007769,1794079160,Dermatology,NH
PRV007770,1573054294,Cardiology,AK
PRV007771,1738052110,OBGYN,NV
PRV007772,1315677855,Orthopedics,MI
PRV007773,1125159364,Internal Medicine,AZ
PRV007774,1645979123,Psychiatry,IA
PRV007775,1862349991,Psychiatry,ME
PRV007776,1643513673,OBGYN,SC
PRV007777,1880282115,Emergency Medicine,MT
PRV007778,1824583714,Dermatology,WA
PRV007779,1627079566,Pediatrics,GA
PRV007780,1890914091,Dermatology,VA
PRV007781,1036331757,Psychiatry,SD
PRV007782,1018720738,OBGYN,NC
PRV007783,1929828209,Radiology,AL
PRV007784,1775239198,Family Medicine,MN
PRV007785,1768639056,Cardiology,AL
PRV007786,1967243593,Dermatology,MO
PRV007787,1829506858,Dermatology,ND
PRV007788,1791065908,Pediatrics,NJ
PRV007789,1608128305,Radiology,TN
PRV007790,1101696268,Internal Medicine,HI
PRV007791,1583894345,Radiology,PA
PRV007792,1183857221,Pediatrics,IA
PRV007793,1169618862,Family Medicine,NM
PRV007794,1313909346,Pediatrics,PA
PRV007795,1149919350,Emergency Medicine,NM
